timestamp,case_id,resource,z3_initial,llm_attempts,hallucination,z3_final,retry_history
02:41:51,EKS_04_logging_disabled,EKS,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",5,True,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.","FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_eks_cluster (secrets KMS). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT."
02:42:12,ELB_01_insecure_tls_policy,ELB,FAIL: ELB listener uses an insecure TLS policy.,1,False,"PASS: FORMAL PROOF COMPLETE ✓ | ELB_01_insecure_tls_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | ELB_01_insecure_tls_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:42:14,ELB_02_access_logging_disabled,ELB,FAIL: ELB access logging is disabled/missing.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:42:18,ELB_03_desync_mitigation_mode_disabled,ELB,FAIL: ELB desync mitigation mode is not strictest.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:42:22,EMR_01_local_disk_unencrypted,EMR,FAIL: EMR local disk encryption is disabled.,1,False,"PASS: FORMAL PROOF COMPLETE ✓ | EMR_01_local_disk_unencrypted | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | EMR_01_local_disk_unencrypted | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:42:29,FSX_01_unencrypted_at_rest,FSX,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",5,True,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.","FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_fsx_lustre_file_system. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT."
02:42:33,GD_01_detector_disabled,GD,FAIL: GuardDuty disabled.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:42:36,GLUE_01_ssl_disabled,GLUE,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",5,True,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.","FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_connection. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT."
02:42:39,GLUE_02_catalog_unencrypted,GLUE,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",5,True,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.","FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_glue_data_catalog_encryption_settings. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT."
02:42:40,IAM_01_full_admin_policy,IAM,FAIL: aws_iam_policy policy grants Action='*' on Resource='*' — full administrator access.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:42:45,IAM_02_long_lived_access_keys,IAM,FAIL: IAM Violation! Long-lived access key detected.,3,False,PASS: Formal Verification Successful.,FAIL: IAM User has no MFA enforcement. Attach an aws_iam_user_policy that requires MFA (Condition: aws:MultiFactorAuthPresent = true) for all actions. | FAIL: aws_iam_policy policy grants Action='*' on Resource='*' — full administrator access. | PASS: Formal Verification Successful.
02:43:03,IAM_03_weak_password_policy,IAM,FAIL: IAM password policy minimum_password_length=6 is too short (need >= 14).,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:43:10,IAM_04_user_with_no_mfa,IAM,FAIL: IAM User has no MFA enforcement. Attach an aws_iam_user_policy that requires MFA (Condition: aws:MultiFactorAuthPresent = true) for all actions.,4,False,PASS: Formal Verification Successful.,FAIL: aws_iam_user_policy policy grants Action='*' on Resource='*' — full administrator access. | FAIL: aws_iam_user_policy policy grants Action='*' on Resource='*' — full administrator access. | FAIL: aws_iam_user_policy policy grants Action='*' on Resource='*' — full administrator access. | PASS: Formal Verification Successful.
02:43:13,IAM_05_overly_permissive_trust_policy,IAM,FAIL: aws_iam_role trust/assume_role policy allows wildcard principal (*) — any AWS account can assume this role.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:43:19,IAM_06_policy_allows_iam_star,IAM,FAIL: aws_iam_policy policy grants iam:* — allows privilege escalation.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:43:26,IOT_01_wildcard_policy,IOT,FAIL: IoT policy contains wildcard action (iot:* or *).,5,True,FAIL: IoT policy contains wildcard action (iot:* or *).,FAIL: IoT policy contains wildcard action (iot:* or *). | FAIL: IoT policy contains wildcard action (iot:* or *). | FAIL: IoT policy contains wildcard action (iot:* or *). | FAIL: IoT policy contains wildcard action (iot:* or *). | FAIL: IoT policy contains wildcard action (iot:* or *).
02:43:32,KIN_01_encryption_disabled,KIN,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_kinesis_stream. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",3,False,"PASS: PATCH REJECTED (completeness failure) | INCOMPLETE: Z3 SAT counterexample in patch — PATCH_Zone=DMZ, PATCH_Enc=UNENCRYPTED. Patch does not fully satisfy Cloud Perimeter invariants.","FAIL: aws_kms_key has key rotation disabled. Set enable_key_rotation = true. Also ensure Principal is not wildcard (*) in the key policy. | FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_kms_key_policy. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | PASS: PATCH REJECTED (completeness failure) | INCOMPLETE: Z3 SAT counterexample in patch — PATCH_Zone=DMZ, PATCH_Enc=UNENCRYPTED. Patch does not fully satisfy Cloud Perimeter invariants."
02:44:24,KMS_01_wildcard_principal_policy,KMS,FAIL: aws_kms_key policy grants access to wildcard principal (*).,3,False,"PASS: FORMAL PROOF COMPLETE ✓ | KMS_01_wildcard_principal_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","FAIL: No resources found (empty/invalid configuration). | FAIL: aws_kms_key has key rotation disabled. Set enable_key_rotation = true. Also ensure Principal is not wildcard (*) in the key policy. | PASS: FORMAL PROOF COMPLETE ✓ | KMS_01_wildcard_principal_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:44:26,KMS_02_key_rotation_disabled,KMS,FAIL: aws_kms_key has key rotation disabled. Set enable_key_rotation = true. Also ensure Principal is not wildcard (*) in the key policy.,1,False,"PASS: FORMAL PROOF COMPLETE ✓ | KMS_02_key_rotation_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | KMS_02_key_rotation_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:44:29,LAMBDA_01_missing_vpc_config,LAMBDA,FAIL: Lambda is missing vpc_config.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:44:34,LAMBDA_02_public_access_policy,LAMBDA,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_lambda_permission (public principal). Model: NetworkZone=INTERNET, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-1: sensitive data is internet-accessible; INV-2: sensitive data is unencrypted; INV-3: internet-facing resource is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: PATCH REJECTED (completeness failure) | INCOMPLETE: Z3 SAT counterexample in patch — PATCH_Zone=DMZ, PATCH_Enc=UNENCRYPTED. Patch does not fully satisfy Cloud Perimeter invariants.","PASS: PATCH REJECTED (completeness failure) | INCOMPLETE: Z3 SAT counterexample in patch — PATCH_Zone=DMZ, PATCH_Enc=UNENCRYPTED. Patch does not fully satisfy Cloud Perimeter invariants."
02:44:54,LAMBDA_03_excessive_timeout,LAMBDA,FAIL: Lambda timeout is excessive (900s).,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:45:00,LF_01_excessive_permissions,LF,FAIL: LakeFormation grants ALL/SUPER permissions (excessive privilege).,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:45:03,MDB_01_transit_encryption_disabled,MDB,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_memorydb_cluster. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: FORMAL PROOF COMPLETE ✓ | MDB_01_transit_encryption_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | MDB_01_transit_encryption_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:06,MQ_01_public_access_enabled,MQ,FAIL: aws_mq_broker is publicly accessible from the internet.,1,False,PASS: PATCH REJECTED (regression risk) | REGRESSION RISK: Z3 SAT — both broken and patched configs violate Cloud Perimeter invariants simultaneously. LLM patch is insufficient for MQ_01_public_access_enabled.,PASS: PATCH REJECTED (regression risk) | REGRESSION RISK: Z3 SAT — both broken and patched configs violate Cloud Perimeter invariants simultaneously. LLM patch is insufficient for MQ_01_public_access_enabled.
02:45:08,MQ_02_audit_logging_disabled,MQ,FAIL: MQ audit logging is disabled. Set logs { audit = true } to record management actions.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:45:11,MSK_01_client_broker_plaintext,MSK,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_msk_cluster (TLS in-transit). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: FORMAL PROOF COMPLETE ✓ | MSK_01_client_broker_plaintext | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | MSK_01_client_broker_plaintext | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:13,MW_01_unencrypted_airflow,MW,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_mwaa_environment. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: FORMAL PROOF COMPLETE ✓ | MW_01_unencrypted_airflow | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | MW_01_unencrypted_airflow | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:18,NEP_01_storage_unencrypted,NEP,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_neptune_cluster. Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: FORMAL PROOF COMPLETE ✓ | NEP_01_storage_unencrypted | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | NEP_01_storage_unencrypted | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:22,NFW_01_no_logging_config,NFW,FAIL: Network Firewall logging is missing.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:45:28,OS_01_node_to_node_encryption_disabled,OS,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_opensearch_domain (node-to-node). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",2,False,"PASS: FORMAL PROOF COMPLETE ✓ | OS_01_node_to_node_encryption_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_opensearch_domain (at-rest). Model: NetworkZone=DMZ, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-2: sensitive data is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT. | PASS: FORMAL PROOF COMPLETE ✓ | OS_01_node_to_node_encryption_disabled | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:53,OS_02_public_access_policy,OS,"FAIL: Cloud Perimeter Model — Z3 SAT counterexample for aws_opensearch_domain (public access policy). Model: NetworkZone=INTERNET, EncryptionLevel=UNENCRYPTED, SensitiveData=1. Violated: INV-1: sensitive data is internet-accessible; INV-2: sensitive data is unencrypted; INV-3: internet-facing resource is unencrypted. SMT: ∃(zone,enc,sens). ¬(INV-1 ∧ INV-2 ∧ INV-3) = SAT.",1,False,"PASS: FORMAL PROOF COMPLETE ✓ | OS_02_public_access_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM.","PASS: FORMAL PROOF COMPLETE ✓ | OS_02_public_access_policy | Solver A (completeness): COMPLETE: Z3 UNSAT — patch satisfies Cloud Perimeter Model. ∀(zone,enc,sens). INV-1 ∧ INV-2 ∧ INV-3 holds for patched config. | Solver B (soundness): SOUND: Z3 UNSAT — it is IMPOSSIBLE for the patched config to simultaneously satisfy the patch constraints AND retain the original violation. Non-regression formally proven via CPM."
02:45:57,QLDB_01_deletion_protection_disabled,QLDB,FAIL: QLDB ledger has deletion_protection disabled.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:46:02,R53_01_missing_query_log,R53,FAIL: Route53 query logging is missing.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
02:46:06,RAM_01_external_sharing_enabled,RAM,FAIL: RAM resource share allows external principals outside the AWS Organization.,1,False,PASS: Formal Verification Successful.,PASS: Formal Verification Successful.
